"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-11-19 ~ 2025-11-18"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 영등포구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 500 ~ 3000 만원"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"869","서울특별시 영등포구 신길동","3**","8m미만","24.00","월세","202507","13","500","35","1991","가마산로63길","202507~202603","신규","-","","","단독다가구"
"870","서울특별시 영등포구 신길동","4**","12m미만","165.59","월세","202507","13","2,000","40","1990","영등포로84길","202507~202707","신규","-","","","단독다가구"
"871","서울특별시 영등포구 대림동","1***","8m미만","33.00","월세","202507","13","500","43","1992","디지털로56길","202508~202708","신규","-","","","단독다가구"
"872","서울특별시 영등포구 대림동","1***","8m미만","33.00","월세","202507","13","500","43","1988","디지털로38길","202508~202708","신규","-","","","단독다가구"
"873","서울특별시 영등포구 도림동","1**","8m미만","46.43","월세","202507","13","500","50","1986","도림로108나길","202507~202707","신규","-","","","단독다가구"
"874","서울특별시 영등포구 신길동","4***","8m미만","19.02","월세","202507","13","2,000","55","1993","여의대방로","202507~202707","신규","-","","","단독다가구"
"875","서울특별시 영등포구 신길동","4***","8m미만","174.72","월세","202507","12","1,000","50","1981","신길로42길","202507~202707","신규","-","","","단독다가구"
"876","서울특별시 영등포구 도림동","7*","12m미만","25.00","월세","202507","12","1,000","50","2016","도신로33길","202507~202707","신규","-","","","단독다가구"
"877","서울특별시 영등포구 신길동","4**","12m미만","18.00","월세","202507","12","1,000","45","2006","신풍로24길","202508~202708","신규","-","","","단독다가구"
"878","서울특별시 영등포구 신길동","4**","25m미만","148.23","월세","202507","12","1,000","50","1992","여의대방로47길","202507~202707","신규","-","","","단독다가구"
"879","서울특별시 영등포구 도림동","2*","8m미만","16.50","월세","202507","12","1,000","55","2017","영신로9다길","202507~202607","신규","-","","","단독다가구"
"880","서울특별시 영등포구 당산동6가","1**","8m미만","90.30","월세","202507","12","1,000","60","1996","당산로52길","202507~202707","신규","-","","","단독다가구"
"881","서울특별시 영등포구 대림동","7**","8m미만","27.00","월세","202507","12","500","75","2017","대림로23가길","202508~202708","신규","-","","","단독다가구"
"882","서울특별시 영등포구 대림동","9**","12m미만","19.00","월세","202507","12","1,000","62","2020","도림천로21길","202507~202707","신규","-","","","단독다가구"
"883","서울특별시 영등포구 대림동","7**","12m미만","45.00","월세","202507","12","2,000","70","1999","대림로29나길","202508~202708","신규","-","","","단독다가구"
"884","서울특별시 영등포구 대림동","1***","8m미만","20.00","월세","202507","11","2,000","55","1996","디지털로47길","202507~202707","신규","-","","","단독다가구"
"885","서울특별시 영등포구 대림동","8**","8m미만","20.00","월세","202507","11","500","40","1993","대림로22라길","202508~202708","신규","-","","","단독다가구"
"886","서울특별시 영등포구 대림동","8**","8m미만","30.00","월세","202507","11","1,000","60","1993","대림로22가길","202507~202707","신규","-","","","단독다가구"
"887","서울특별시 영등포구 당산동1가","3**","8m미만","33.84","월세","202507","11","1,000","45","1991","당산로18길","202508~202708","신규","-","","","단독다가구"
"888","서울특별시 영등포구 당산동","1**","8m미만","23.54","월세","202507","11","1,000","45","1979","버드나루로16길","202507~202707","신규","-","","","단독다가구"
"889","서울특별시 영등포구 도림동","2**","8m미만","23.44","월세","202507","11","1,000","105","2020","도영로","202507~202607","신규","-","","","단독다가구"
"890","서울특별시 영등포구 도림동","1**","8m미만","40.00","월세","202507","10","1,000","40","1992","도림로108나길","202507~202707","신규","-","","","단독다가구"
"891","서울특별시 영등포구 신길동","3**","12m미만","35.08","월세","202507","10","500","33","1986","가마산로61길","202508~202708","신규","-","","","단독다가구"
"892","서울특별시 영등포구 신길동","3***","8m미만","24.00","월세","202507","10","2,000","45","2016","신풍로14길","202508~202708","신규","-","","","단독다가구"
"893","서울특별시 영등포구 대림동","8**","8m미만","35.00","월세","202507","10","500","60","1990","대림로22길","202508~202708","신규","-","","","단독다가구"
"894","서울특별시 영등포구 대림동","8**","8m미만","18.00","월세","202507","10","500","35","2017","대림로22길","202507~202607","신규","-","","","단독다가구"
"895","서울특별시 영등포구 양평동1가","5*","25m미만","19.20","월세","202507","10","500","60","1989","선유동1로","202508~202608","신규","-","","","단독다가구"
"896","서울특별시 영등포구 대림동","9**","8m미만","21.00","월세","202507","09","500","43","1993","시흥대로177길","202507~202707","신규","-","","","단독다가구"
"897","서울특별시 영등포구 영등포동7가","6*","8m미만","30.00","월세","202507","09","1,000","45","1991","국회대로44길","202508~202708","신규","-","","","단독다가구"
"898","서울특별시 영등포구 신길동","9*","8m미만","26.61","월세","202507","09","2,000","50","1964","영등포로","202508~202608","신규","-","","","단독다가구"
"899","서울특별시 영등포구 신길동","4**","8m미만","20.00","월세","202507","09","1,000","30","1993","신길로17길","202507~202707","신규","-","","","단독다가구"
"900","서울특별시 영등포구 신길동","4**","8m미만","25.00","월세","202507","09","500","35","1991","대방천로8길","202507~202708","신규","-","","","단독다가구"
"901","서울특별시 영등포구 대림동","8**","8m미만","15.00","월세","202507","09","500","39","2017","디지털로64길","202507~202707","신규","-","","","단독다가구"
"902","서울특별시 영등포구 대림동","8**","8m미만","58.01","월세","202507","08","500","54","1989","대림로19길","202507~202707","신규","-","","","단독다가구"
"903","서울특별시 영등포구 신길동","4***","8m미만","20.06","월세","202507","08","1,000","45","2013","여의대방로9가길","202507~202607","신규","-","","","단독다가구"
"904","서울특별시 영등포구 영등포동","6**","8m미만","14.00","월세","202507","08","500","47","2016","도림로112길","202507~202607","신규","-","","","단독다가구"
"905","서울특별시 영등포구 대림동","8**","8m미만","24.00","월세","202507","08","500","40","1993","도림로62나길","202507~202707","신규","-","","","단독다가구"
"906","서울특별시 영등포구 신길동","1**","8m미만","109.23","월세","202507","07","500","35","2006","도신로54길","202507~202707","신규","-","","","단독다가구"
"907","서울특별시 영등포구 대림동","9**","8m미만","18.00","월세","202507","07","500","42","2018","신길로15다길","202507~202607","신규","-","","","단독다가구"
"908","서울특별시 영등포구 도림동","1**","8m미만","26.00","월세","202507","07","1,000","40","1990","도림로112가길","202507~202707","신규","-","","","단독다가구"
"909","서울특별시 영등포구 도림동","1**","8m미만","26.00","월세","202507","07","1,000","40","1990","도림로112가길","202507~202707","신규","-","","","단독다가구"
"910","서울특별시 영등포구 신길동","9*","8m미만","171.36","월세","202507","07","500","25","1991","여의대방로53길","202508~202708","신규","-","","","단독다가구"
"911","서울특별시 영등포구 신길동","6*","8m미만","17.00","월세","202507","07","3,000","35","2010","영등포로79길","202507~202610","신규","-","","","단독다가구"
"912","서울특별시 영등포구 신길동","6*","8m미만","18.02","월세","202507","07","1,000","55","2016","영등포로65길","202507~202707","신규","-","","","단독다가구"
"913","서울특별시 영등포구 신길동","3***","8m미만","24.00","월세","202507","07","2,000","55","2017","신풍로","202508~202708","신규","-","","","단독다가구"
"914","서울특별시 영등포구 당산동6가","2**","8m미만","19.33","월세","202507","06","2,000","55","2018","당산로50길","202508~202708","신규","-","","","단독다가구"
"915","서울특별시 영등포구 신길동","3***","8m미만","25.00","월세","202507","06","500","35","1992","신풍로10길","202507~202707","신규","-","","","단독다가구"
"916","서울특별시 영등포구 도림동","*","8m미만","199.29","월세","202507","06","500","40","1986","도신로39길","202507~202707","신규","-","","","단독다가구"
"917","서울특별시 영등포구 신길동","1**","8m미만","170.91","월세","202507","06","2,000","60","1989","영등포로72길","202508~202708","신규","-","","","단독다가구"
"918","서울특별시 영등포구 대림동","8**","8m미만","20.00","월세","202507","06","500","37","2017","디지털로71길","202508~202708","신규","-","","","단독다가구"
"919","서울특별시 영등포구 신길동","2**","12m미만","19.05","월세","202507","05","3,000","35","2018","신길로42가길","202507~202707","신규","-","","","단독다가구"
"920","서울특별시 영등포구 대림동","1***","8m미만","19.00","월세","202507","05","1,500","56","2021","디지털로38길","202507~202607","신규","-","","","단독다가구"
"921","서울특별시 영등포구 신길동","4***","8m미만","21.00","월세","202507","05","1,000","55","2019","신풍로20길","202507~202607","신규","-","","","단독다가구"
"922","서울특별시 영등포구 신길동","4***","8m미만","36.72","월세","202507","05","1,500","45","1993","대방천로16길","202508~202708","신규","-","","","단독다가구"
"923","서울특별시 영등포구 도림동","*","8m미만","20.10","월세","202507","05","500","51","2017","도신로39가길","202507~202707","신규","-","","","단독다가구"
"924","서울특별시 영등포구 도림동","2**","8m미만","18.00","월세","202507","05","500","38","1992","도영로7길","202507~202707","신규","-","","","단독다가구"
"925","서울특별시 영등포구 도림동","2**","12m미만","28.51","월세","202507","05","1,000","70","2022","도신로15가길","202507~202707","신규","-","","","단독다가구"
"926","서울특별시 영등포구 양평동3가","3*","25m미만","18.32","월세","202507","05","1,000","60","2010","선유서로","202507~202707","신규","-","","","단독다가구"
